ID_Nodo,Latitud,Longitud,Calle_A,Calle_B,Nombre_Esquina
8421864278,-24.8121969,-65.4093716,,,Nodo 8421864278
8421864296,-24.81162,-65.4099236,,,Nodo 8421864296
1390785587,-24.811524,-65.4100157,,,Nodo 1390785587
1390795675,-24.8102524,-65.404379,,,Nodo 1390795675
8416711852,-24.8102517,-65.4044507,,,Nodo 8416711852
8703252294,-24.8102477,-65.4055564,,,Nodo 8703252294
1390785575,-24.8102473,-65.4056091,,,Nodo 1390785575
8399048264,-24.8114633,-65.4100114,,,Nodo 8399048264
8421009335,-24.8109366,-65.4099719,,,Nodo 8421009335
8415593466,-24.8103495,-65.4099268,,,Nodo 8415593466
8421009375,-24.8081598,-65.4046453,,,Nodo 8421009375
8421009368,-24.8080837,-65.404641,,,Nodo 8421009368
1824889153,-24.8069543,-65.4045639,,,Nodo 1824889153
1390825973,-24.8101566,-65.4118182,,,Nodo 1390825973
7806159874,-24.81048,-65.4122069,,,Nodo 7806159874
2055464170,-24.8107691,-65.4125545,,,Nodo 2055464170
7686444021,-24.810902,-65.4127272,,,Nodo 7686444021
1390825978,-24.8110402,-65.4129571,,,Nodo 1390825978
2055464171,-24.8112066,-65.4133285,,,Nodo 2055464171
1390825979,-24.8113683,-65.4138304,,,Nodo 1390825979
2055464174,-24.8116382,-65.4147015,,,Nodo 2055464174
2055464209,-24.814308,-65.4026027,,,Nodo 2055464209
2135274846,-24.8136365,-65.4026082,,,Nodo 2135274846
1390825987,-24.8127202,-65.4026183,,,Nodo 1390825987
1390788631,-24.8119682,-65.402632,,,Nodo 1390788631
1390795680,-24.810901,-65.4026398,,,Nodo 1390795680
1390788622,-24.8107107,-65.4026425,,,Nodo 1390788622
8416711849,-24.8102422,-65.4026442,,,Nodo 8416711849
1390788613,-24.8100763,-65.4026462,,,Nodo 1390788613
1390788609,-24.8094456,-65.4026605,,,Nodo 1390788609
1390795673,-24.8094454,-65.4031997,,,Nodo 1390795673
8427358085,-24.8099484,-65.4032072,,,Nodo 8427358085
8416711848,-24.8102389,-65.4032116,,,Nodo 8416711848
8427351001,-24.8104177,-65.4032143,,,Nodo 8427351001
1390795682,-24.810909,-65.4032217,,,Nodo 1390795682
1390795701,-24.8119721,-65.403226,,,Nodo 1390795701
1390785585,-24.8110566,-65.4074618,,,Nodo 1390785585
8964419974,-24.811,-65.4075148,,,Nodo 8964419974
1390795679,-24.8102591,-65.4082079,,,Nodo 1390795679
7799471502,-24.8109269,-65.4070859,,,Nodo 7799471502
7799471501,-24.8109324,-65.4064806,,,Nodo 7799471501
1390795685,-24.8109325,-65.405653,,,Nodo 1390795685
1390825924,-24.7994591,-65.4172921,,,Nodo 1390825924
1390825923,-24.799474,-65.4171394,,,Nodo 1390825923
1365467101,-24.7994748,-65.4171113,,,Nodo 1365467101
1170591152,-24.7995559,-65.4161329,,,Nodo 1170591152
2537451813,-24.8038235,-65.4177964,,,Nodo 2537451813
1365441742,-24.803827,-65.4164517,,,Nodo 1365441742
2471309442,-24.8038697,-65.4161722,,,Nodo 2471309442
1390825961,-24.8039182,-65.4159519,,,Nodo 1390825961
6067663711,-24.8039763,-65.4157058,,,Nodo 6067663711
6067663710,-24.8040652,-65.4154676,,,Nodo 6067663710
1390825962,-24.8042202,-65.4151211,,,Nodo 1390825962
1390825947,-24.8028862,-65.4200969,,,Nodo 1390825947
1365441734,-24.8037259,-65.4151909,,,Nodo 1365441734
1365467472,-24.8035872,-65.4151759,,,Nodo 1365467472
1390825920,-24.7960839,-65.4198795,,,Nodo 1390825920
1390825919,-24.7960133,-65.4212614,,,Nodo 1390825919
1390825946,-24.8028661,-65.4143773,,,Nodo 1390825946
1390825949,-24.8029568,-65.4202242,,,Nodo 1390825949
1390825972,-24.8102312,-65.4114549,,,Nodo 1390825972
7799595929,-24.8112552,-65.411121,,,Nodo 7799595929
2055464172,-24.8113304,-65.4111258,,,Nodo 2055464172
1390825933,-24.8017571,-65.4237586,,,Nodo 1390825933
1390825934,-24.8017922,-65.4239642,,,Nodo 1390825934
7686432683,-24.8030252,-65.4203348,,,Nodo 7686432683
1211327756,-24.803339,-65.4238961,,,Nodo 1211327756
1392486562,-24.8033599,-65.424082,,,Nodo 1392486562
2065924269,-24.8034283,-65.4245536,,,Nodo 2065924269
1392570776,-24.8034907,-65.424966,,,Nodo 1392570776
1390825954,-24.8035179,-65.4252072,,,Nodo 1390825954
1390825968,-24.8088169,-65.4001304,,,Nodo 1390825968
1551414630,-24.8088459,-65.3973389,,,Nodo 1551414630
1390825937,-24.8020093,-65.4181965,,,Nodo 1390825937
1390825930,-24.800814,-65.4182892,,,Nodo 1390825930
8415593434,-24.8102646,-65.4086466,,,Nodo 8415593434
1390825977,-24.8105107,-65.4089778,,,Nodo 1390825977
1390825940,-24.8020836,-65.4186756,,,Nodo 1390825940
1390825936,-24.8019679,-65.4177624,,,Nodo 1390825936
8421009366,-24.8102094,-65.4099171,,,Nodo 8421009366
8421009334,-24.8102098,-65.4099965,,,Nodo 8421009334
7686444033,-24.8102357,-65.4116863,,,Nodo 7686444033
7686444034,-24.8102067,-65.4117668,,,Nodo 7686444034
8415593474,-24.8124206,-65.4072756,,,Nodo 8415593474
8415593457,-24.8123567,-65.4072725,,,Nodo 8415593457
8421864271,-24.8123366,-65.4072714,,,Nodo 8421864271
1390825980,-24.8115018,-65.4080437,,,Nodo 1390825980
1390825935,-24.801838,-65.4242408,,,Nodo 1390825935
2052323226,-24.8019383,-65.4248832,,,Nodo 2052323226
1390875895,-24.8020439,-65.4255223,,,Nodo 1390875895
2052323230,-24.8021609,-65.4261851,,,Nodo 2052323230
1390825942,-24.8022685,-65.426843,,,Nodo 1390825942
4240682118,-24.8027311,-65.4253753,,,Nodo 4240682118
4240682117,-24.8026385,-65.4247185,,,Nodo 4240682117
1390825945,-24.802551,-65.4240874,,,Nodo 1390825945
2065924256,-24.8024288,-65.4234469,,,Nodo 2065924256
2134281469,-24.8026253,-65.4226814,,,Nodo 2134281469
2065924259,-24.8027704,-65.421954,,,Nodo 2065924259
1390825948,-24.8029004,-65.4212645,,,Nodo 1390825948
1390825951,-24.8030463,-65.420525,,,Nodo 1390825951
1390825950,-24.8030507,-65.4204271,,,Nodo 1390825950
7686443887,-24.8030447,-65.4203834,,,Nodo 7686443887
7686443889,-24.8030415,-65.4203755,,,Nodo 7686443889
1390825929,-24.8007652,-65.4180205,,,Nodo 1390825929
6917297150,-24.7998459,-65.4182262,,,Nodo 6917297150
1390825927,-24.7995664,-65.4182887,,,Nodo 1390825927
3374876586,-24.7988745,-65.418456,,,Nodo 3374876586
1489824338,-24.7983448,-65.4185825,,,Nodo 1489824338
1390825922,-24.7980964,-65.4186372,,,Nodo 1390825922
1390825918,-24.7954741,-65.4189231,,,Nodo 1390825918
1170591175,-24.8026192,-65.418552,,,Nodo 1170591175
2052323238,-24.8025519,-65.4192247,,,Nodo 2052323238
2537451802,-24.8022762,-65.4207674,,,Nodo 2537451802
1390825941,-24.8022215,-65.4209766,,,Nodo 1390825941
7686443893,-24.802168,-65.4212108,,,Nodo 7686443893
3374849373,-24.8021254,-65.4214406,,,Nodo 3374849373
1365467437,-24.8028252,-65.415108,,,Nodo 1365467437
2052323220,-24.801505,-65.4222509,,,Nodo 2052323220
1211327776,-24.8013861,-65.4216032,,,Nodo 1211327776
1393656502,-24.8040318,-65.4273615,,,Nodo 1393656502
4240682120,-24.8040133,-65.4274032,,,Nodo 4240682120
1390875902,-24.8038784,-65.4275752,,,Nodo 1390875902
4240682125,-24.8037562,-65.4277387,,,Nodo 4240682125
7686443895,-24.8036898,-65.4278047,,,Nodo 7686443895
1392454694,-24.8036293,-65.4278518,,,Nodo 1392454694
11281803443,-24.8035867,-65.4278699,,,Nodo 11281803443
1392454689,-24.8033074,-65.427932,,,Nodo 1392454689
1392459426,-24.803005,-65.4280031,,,Nodo 1392459426
1390858565,-24.7973753,-65.4198028,,,Nodo 1390858565
1390858564,-24.7972863,-65.4211761,,,Nodo 1390858564
1211327763,-24.7972018,-65.4225719,,,Nodo 1211327763
1390858562,-24.79701,-65.4253498,,,Nodo 1390858562
1390875841,-24.7969279,-65.4266925,,,Nodo 1390875841
1390858561,-24.7968258,-65.4280733,,,Nodo 1390858561
1390858559,-24.7967245,-65.4294846,,,Nodo 1390858559
4240682121,-24.7968644,-65.4298918,,,Nodo 4240682121
1390875851,-24.8012683,-65.4243538,,,Nodo 1390875851
1390875854,-24.8014472,-65.4243162,,,Nodo 1390875854
1392459411,-24.8024343,-65.4241117,,,Nodo 1392459411
1392459415,-24.802643,-65.4253956,,,Nodo 1392459415
1390875849,-24.8008058,-65.4258001,,,Nodo 1390875849
1489824359,-24.7995707,-65.4260597,,,Nodo 1489824359
1393665892,-24.7986134,-65.4263153,,,Nodo 1393665892
1390875846,-24.7975866,-65.4265512,,,Nodo 1390875846
1390875706,-24.7774733,-65.4280045,,,Nodo 1390875706
1391039169,-24.7773746,-65.4293387,,,Nodo 1391039169
1392318126,-24.777339,-65.4299067,,,Nodo 1392318126
1392330416,-24.7773003,-65.4304345,,,Nodo 1392330416
2134281448,-24.7772412,-65.4313478,,,Nodo 2134281448
1390875700,-24.7771989,-65.4319739,,,Nodo 1390875700
1390875766,-24.778208,-65.4168799,,,Nodo 1390875766
6124295390,-24.7783008,-65.4153642,,,Nodo 6124295390
1390944720,-24.7847184,-65.4300407,,,Nodo 1390944720
4240571041,-24.7852997,-65.4300939,,,Nodo 4240571041
1390944722,-24.7859514,-65.4301667,,,Nodo 1390944722
1392330359,-24.7722276,-65.4298079,,,Nodo 1392330359
1392330361,-24.772322,-65.428738,,,Nodo 1392330361
1392330363,-24.7724328,-65.4273834,,,Nodo 1392330363
4890760996,-24.7726207,-65.4246159,,,Nodo 4890760996
2116945953,-24.7726705,-65.4239116,,,Nodo 2116945953
5910349668,-24.7805034,-65.4212509,,,Nodo 5910349668
1182784157,-24.7804284,-65.4212424,,,Nodo 1182784157
12886768060,-24.7803473,-65.4212331,,,Nodo 12886768060
1167270201,-24.7791851,-65.4211051,,,Nodo 1167270201
2077087075,-24.7785419,-65.4210333,,,Nodo 2077087075
1390875722,-24.7779268,-65.420975,,,Nodo 1390875722
1392271418,-24.7731523,-65.4163561,,,Nodo 1392271418
5919488293,-24.7731622,-65.4162,,,Nodo 5919488293
5939416953,-24.7732247,-65.4152208,,,Nodo 5939416953
11554795965,-24.7732289,-65.4151554,,,Nodo 11554795965
4990034986,-24.770449,-65.4118244,,,Nodo 4990034986
12253568166,-24.7704857,-65.4118532,,,Nodo 12253568166
1771986552,-24.7705034,-65.4118726,,,Nodo 1771986552
5003238956,-24.7705146,-65.4118957,,,Nodo 5003238956
5003238954,-24.7705239,-65.411919,,,Nodo 5003238954
3903403426,-24.7746909,-65.4315554,,,Nodo 3903403426
1392316139,-24.7747853,-65.4302138,,,Nodo 1392316139
1392316140,-24.7748583,-65.4290423,,,Nodo 1392316140
1392312383,-24.7756006,-65.4110066,,,Nodo 1392312383
1392312382,-24.774772,-65.4109273,,,Nodo 1392312382
1392312380,-24.7746391,-65.4129476,,,Nodo 1392312380
1392312384,-24.7759071,-65.4130699,,,Nodo 1392312384
1392316135,-24.77352,-65.4302507,,,Nodo 1392316135
2052322900,-24.7741481,-65.4302346,,,Nodo 2052322900
2052322922,-24.7754068,-65.4301849,,,Nodo 2052322922
1392316145,-24.7760508,-65.43016,,,Nodo 1392316145
6067596625,-24.7765034,-65.4234459,,,Nodo 6067596625
1392316152,-24.776494,-65.4235533,,,Nodo 1392316152
12886803300,-24.776487,-65.4236547,,,Nodo 12886803300
1392316151,-24.7763941,-65.4250036,,,Nodo 1392316151
1392316148,-24.7762053,-65.4278422,,,Nodo 1392316148
1392316146,-24.7761237,-65.4291952,,,Nodo 1392316146
1194373422,-24.7781134,-65.424464,,,Nodo 1194373422
1392318128,-24.7780692,-65.4251747,,,Nodo 1392318128
1392318186,-24.7791814,-65.4309853,,,Nodo 1392318186
3534053833,-24.7789021,-65.4309615,,,Nodo 3534053833
1392330428,-24.7786572,-65.430955,,,Nodo 1392330428
1392318124,-24.77607,-65.4299788,,,Nodo 1392318124
1392318148,-24.7785678,-65.4311194,,,Nodo 1392318148
1015253003,-24.7785153,-65.4314296,,,Nodo 1015253003
2052322966,-24.7784568,-65.4320808,,,Nodo 2052322966
2052322964,-24.7784524,-65.4321383,,,Nodo 2052322964
1015253005,-24.7784272,-65.4325105,,,Nodo 1015253005
5912829600,-24.7783904,-65.4327343,,,Nodo 5912829600
1392340208,-24.7783272,-65.432921,,,Nodo 1392340208
1015253008,-24.778266,-65.433045,,,Nodo 1015253008
1392330426,-24.7785302,-65.4308916,,,Nodo 1392330426
5912829463,-24.7784798,-65.4308387,,,Nodo 5912829463
4240571043,-24.7784284,-65.4307465,,,Nodo 4240571043
3534067755,-24.7784042,-65.4306784,,,Nodo 3534067755
3534067756,-24.77839,-65.4306341,,,Nodo 3534067756
4240571050,-24.7783606,-65.4305786,,,Nodo 4240571050
3534067757,-24.7782797,-65.4304659,,,Nodo 3534067757
1392330420,-24.7781146,-65.4280672,,,Nodo 1392330420
1392330418,-24.7780329,-65.4294138,,,Nodo 1392330418
1392330376,-24.7729451,-65.4197715,,,Nodo 1392330376
1392330400,-24.774177,-65.4198691,,,Nodo 1392330400
1392330411,-24.7754576,-65.4200089,,,Nodo 1392330411
1392330819,-24.7754104,-65.4207105,,,Nodo 1392330819
1392330817,-24.7741371,-65.4205698,,,Nodo 1392330817
1392334776,-24.7735117,-65.420505,,,Nodo 1392334776
1871063312,-24.8062245,-65.4198444,,,Nodo 1871063312
6275545212,-24.8061184,-65.42011,,,Nodo 6275545212
2065924321,-24.8055638,-65.4214985,,,Nodo 2065924321
3954626673,-24.8053951,-65.4219326,,,Nodo 3954626673
1392454718,-24.8049112,-65.4231514,,,Nodo 1392454718
1392454715,-24.804673,-65.4243762,,,Nodo 1392454715
1392621875,-24.8043834,-65.4257718,,,Nodo 1392621875
1211327781,-24.8042565,-65.4263937,,,Nodo 1211327781
3374849374,-24.802036,-65.4221207,,,Nodo 3374849374
7686443894,-24.8019905,-65.4229488,,,Nodo 7686443894
1392459409,-24.80204,-65.423064,,,Nodo 1392459409
1392459410,-24.8021663,-65.4233423,,,Nodo 1392459410
8816526759,-24.8021895,-65.4234039,,,Nodo 8816526759
1392570777,-24.8036496,-65.4241408,,,Nodo 1392570777
3242551369,-24.8042884,-65.4242839,,,Nodo 3242551369
1392486563,-24.8047809,-65.4244009,,,Nodo 1392486563
1392486560,-24.8033221,-65.4229054,,,Nodo 1392486560
1392570779,-24.8038265,-65.4229725,,,Nodo 1392570779
1392570781,-24.8038582,-65.4229767,,,Nodo 1392570781
5938132080,-24.803888,-65.422982,,,Nodo 5938132080
3113163092,-24.8043359,-65.4230617,,,Nodo 3113163092
3113163091,-24.8045193,-65.4230948,,,Nodo 3113163091
1392454721,-24.8050387,-65.4231234,,,Nodo 1392454721
2065924311,-24.8054239,-65.4231841,,,Nodo 2065924311
2065924323,-24.8056117,-65.4232186,,,Nodo 2065924323
1392634607,-24.8060603,-65.4233133,,,Nodo 1392634607
2065924351,-24.8061802,-65.4233368,,,Nodo 2065924351
1392621881,-24.8063738,-65.42335,,,Nodo 1392621881
2065924395,-24.8069344,-65.4234158,,,Nodo 2065924395
2065924418,-24.8072767,-65.4234516,,,Nodo 2065924418
2065924424,-24.8076487,-65.4235005,,,Nodo 2065924424
1392621884,-24.8055894,-65.4256744,,,Nodo 1392621884
3735854281,-24.806282,-65.4251528,,,Nodo 3735854281
7686443904,-24.8063523,-65.4250897,,,Nodo 7686443904
4240682110,-24.8064004,-65.4250266,,,Nodo 4240682110
1392486565,-24.8064497,-65.424815,,,Nodo 1392486565
7686443903,-24.8065545,-65.4243105,,,Nodo 7686443903
1392621886,-24.806556,-65.4242542,,,Nodo 1392621886
1392634600,-24.804469,-65.4259653,,,Nodo 1392634600
2134281482,-24.8048492,-65.4260592,,,Nodo 2134281482
1392634602,-24.8054842,-65.4262221,,,Nodo 1392634602
5750550017,-24.802931,-65.4287754,,,Nodo 5750550017
2445267943,-24.8029425,-65.4287107,,,Nodo 2445267943
1392459425,-24.8029731,-65.4286114,,,Nodo 1392459425
2065924401,-24.8070017,-65.4279923,,,Nodo 2065924401
2065924383,-24.806797,-65.4279549,,,Nodo 2065924383
2065924374,-24.8066823,-65.4279367,,,Nodo 2065924374
2065924368,-24.8064678,-65.427896,,,Nodo 2065924368
2065924362,-24.8063385,-65.4278659,,,Nodo 2065924362
2065924346,-24.8061547,-65.427836,,,Nodo 2065924346
5938132081,-24.8058938,-65.42779,,,Nodo 5938132081
7686443937,-24.8058472,-65.4277818,,,Nodo 7686443937
2065924315,-24.8055424,-65.4277286,,,Nodo 2065924315
1392634601,-24.8052001,-65.4276384,,,Nodo 1392634601
2134281479,-24.8045671,-65.427493,,,Nodo 2134281479
1393656504,-24.8041856,-65.4274091,,,Nodo 1393656504
1393656501,-24.8039475,-65.4273264,,,Nodo 1393656501
7686443942,-24.8029904,-65.4285456,,,Nodo 7686443942
1392454685,-24.8030081,-65.4281521,,,Nodo 1392454685
1393664787,-24.7988632,-65.4276146,,,Nodo 1393664787
1393664804,-24.7991023,-65.4275654,,,Nodo 1393664804
2052323202,-24.7991929,-65.4275492,,,Nodo 2052323202
1489824362,-24.7998032,-65.4274126,,,Nodo 1489824362
1170591300,-24.8010398,-65.4271296,,,Nodo 1170591300
1393664781,-24.7975393,-65.4272347,,,Nodo 1393664781
1393665900,-24.798656,-65.4269844,,,Nodo 1393665900
1393664786,-24.798862,-65.4269377,,,Nodo 1393664786
1393664768,-24.7884949,-65.4303485,,,Nodo 1393664768
3954626668,-24.789096,-65.4304022,,,Nodo 3954626668
1393664770,-24.7896775,-65.4304524,,,Nodo 1393664770
1393664771,-24.7909391,-65.430573,,,Nodo 1393664771
2052323153,-24.7915796,-65.4306226,,,Nodo 2052323153
1393664772,-24.7922085,-65.4306803,,,Nodo 1393664772
1393665911,-24.8000213,-65.4287276,,,Nodo 1393665911
2077106924,-24.8001349,-65.4293771,,,Nodo 2077106924
3242551363,-24.8002367,-65.4300154,,,Nodo 3242551363
2052323210,-24.8003492,-65.4306157,,,Nodo 2052323210
1394251357,-24.8004559,-65.4313048,,,Nodo 1394251357
1394251380,-24.8005673,-65.4320219,,,Nodo 1394251380
1393665910,-24.798704,-65.429033,,,Nodo 1393665910
2052323197,-24.7987088,-65.4283267,,,Nodo 2052323197
1393665908,-24.7986788,-65.4276548,,,Nodo 1393665908
3954626672,-24.7985743,-65.4256528,,,Nodo 3954626672
1393665891,-24.798535,-65.4249854,,,Nodo 1393665891
1393667418,-24.7983224,-65.4339451,,,Nodo 1393667418
1393667419,-24.7983675,-65.433256,,,Nodo 1393667419
1393667422,-24.7984126,-65.4325692,,,Nodo 1393667422
1393667427,-24.8003653,-65.4341151,,,Nodo 1393667427
1394253682,-24.7995757,-65.4340497,,,Nodo 1394253682
1394253715,-24.7981936,-65.4339384,,,Nodo 1394253715
1394251341,-24.7979644,-65.4339093,,,Nodo 1394251341
1394251367,-24.797436,-65.433869,,,Nodo 1394251367
1394251337,-24.7968857,-65.4338288,,,Nodo 1394251337
1394253739,-24.7963231,-65.4337879,,,Nodo 1394253739
1394251334,-24.7957967,-65.4337368,,,Nodo 1394251334
1394253725,-24.7951741,-65.4336902,,,Nodo 1394253725
1393667387,-24.7945491,-65.4336373,,,Nodo 1393667387
1394251353,-24.7971584,-65.4324616,,,Nodo 1394251353
1394251348,-24.7974883,-65.4329286,,,Nodo 1394251348
5923384872,-24.7979294,-65.4335739,,,Nodo 5923384872
1394251335,-24.7979647,-65.433741,,,Nodo 1394251335
1394251365,-24.7954354,-65.439219,,,Nodo 1394251365
1394253703,-24.795445,-65.4390705,,,Nodo 1394253703
1394251362,-24.7955524,-65.4374037,,,Nodo 1394251362
1394251355,-24.7956208,-65.4363657,,,Nodo 1394251355
1394251343,-24.7956633,-65.4357269,,,Nodo 1394251343
1394251350,-24.7956991,-65.4351231,,,Nodo 1394251350
1394251379,-24.7958881,-65.4323593,,,Nodo 1394251379
1393667394,-24.7969596,-65.432448,,,Nodo 1393667394
2537435465,-24.7968078,-65.4349365,,,Nodo 2537435465
1393685710,-24.7967816,-65.4351968,,,Nodo 1393685710
1394251370,-24.7967671,-65.4355444,,,Nodo 1394251370
1394251360,-24.7967038,-65.4364414,,,Nodo 1394251360
1393656483,-24.7966412,-65.4374828,,,Nodo 1393656483
1394251372,-24.7965844,-65.4384137,,,Nodo 1394251372
1394251351,-24.7988691,-65.4321609,,,Nodo 1394251351
1394251340,-24.7971852,-65.4321062,,,Nodo 1394251340
1394251363,-24.7988517,-65.4317438,,,Nodo 1394251363
1392454667,-24.8007762,-65.4312254,,,Nodo 1392454667
1394251352,-24.7988774,-65.4326018,,,Nodo 1394251352
3242549658,-24.7988178,-65.4310041,,,Nodo 3242549658
2077106921,-24.7987709,-65.4303455,,,Nodo 2077106921
1394253688,-24.7952632,-65.4323044,,,Nodo 1394253688
1394253690,-24.7950899,-65.4350629,,,Nodo 1394253690
1394253719,-24.7950107,-65.4363113,,,Nodo 1394253719
1394253721,-24.7949417,-65.4373645,,,Nodo 1394253721
1394253679,-24.7948349,-65.4390325,,,Nodo 1394253679
1394253748,-24.7962306,-65.4351565,,,Nodo 1394253748
1167270426,-24.7930165,-65.418802,,,Nodo 1167270426
1387550356,-24.7942074,-65.4185417,,,Nodo 1387550356
1489824350,-24.79789,-65.421727,,,Nodo 1489824350
1489824340,-24.7988334,-65.4215243,,,Nodo 1489824340
1170591215,-24.800048,-65.421233,,,Nodo 1170591215
1170590789,-24.7981583,-65.4176661,,,Nodo 1170590789
5923385194,-24.7982768,-65.4182244,,,Nodo 5923385194
1489824360,-24.7985219,-65.4195318,,,Nodo 1489824360
1211327772,-24.7987583,-65.4208405,,,Nodo 1211327772
1211327764,-24.7989249,-65.422186,,,Nodo 1211327764
3242549659,-24.799026,-65.4228236,,,Nodo 3242549659
3242549660,-24.7992522,-65.4241287,,,Nodo 3242549660
1489824361,-24.7993621,-65.4247931,,,Nodo 1489824361
3242551361,-24.7994664,-65.4254559,,,Nodo 3242551361
3242551362,-24.799693,-65.4267629,,,Nodo 3242551362
2052323205,-24.7999053,-65.4280722,,,Nodo 2052323205
1390825970,-24.81031,-65.4218171,,,Nodo 1390825970
1390825966,-24.8088814,-65.421207,,,Nodo 1390825966
3953899678,-24.8077519,-65.4206949,,,Nodo 3953899678
3953899677,-24.8075578,-65.4205914,,,Nodo 3953899677
1390825965,-24.8073816,-65.4204953,,,Nodo 1390825965
1365441844,-24.807264,-65.4204136,,,Nodo 1365441844
7686444002,-24.8071186,-65.420307,,,Nodo 7686444002
2537434140,-24.807018,-65.4202062,,,Nodo 2537434140
1551402665,-24.7963229,-65.3919209,,,Nodo 1551402665
1551402679,-24.7967335,-65.3923895,,,Nodo 1551402679
1551402661,-24.7971085,-65.3928558,,,Nodo 1551402661
1551402663,-24.7972185,-65.3909907,,,Nodo 1551402663
5072463274,-24.7956921,-65.3926089,,,Nodo 5072463274
7029815948,-24.7955964,-65.3927211,,,Nodo 7029815948
1551412267,-24.7957465,-65.3949933,,,Nodo 1551412267
1551402684,-24.7955309,-65.3946277,,,Nodo 1551402684
6077476407,-24.7955185,-65.3945743,,,Nodo 6077476407
1551402687,-24.7955216,-65.3945349,,,Nodo 1551402687
12287197516,-24.7955335,-65.3945048,,,Nodo 12287197516
12287197517,-24.7955558,-65.3944678,,,Nodo 12287197517
1551402660,-24.795576,-65.3944448,,,Nodo 1551402660
11280378934,-24.7970399,-65.3929537,,,Nodo 11280378934
12287197518,-24.7970742,-65.3929129,,,Nodo 12287197518
11280378935,-24.7971543,-65.3927758,,,Nodo 11280378935
1551402664,-24.7975799,-65.3919086,,,Nodo 1551402664
12287197523,-24.7976115,-65.3916216,,,Nodo 12287197523
1551402662,-24.7976086,-65.3915247,,,Nodo 1551402662
12287197524,-24.7975608,-65.3915539,,,Nodo 12287197524
12287197522,-24.7975315,-65.3915785,,,Nodo 12287197522
11280378927,-24.7954691,-65.3936851,,,Nodo 11280378927
985377341,-24.7953901,-65.393735,,,Nodo 985377341
13241688473,-24.7953643,-65.3937383,,,Nodo 13241688473
1551412278,-24.7951194,-65.3947078,,,Nodo 1551412278
7029422238,-24.7950222,-65.3946429,,,Nodo 7029422238
12259994756,-24.7949935,-65.3946129,,,Nodo 12259994756
7029422237,-24.7949777,-65.3945734,,,Nodo 7029422237
1551412276,-24.7948959,-65.3935761,,,Nodo 1551412276
3795842737,-24.7944154,-65.3920434,,,Nodo 3795842737
12259994772,-24.7943489,-65.3920698,,,Nodo 12259994772
12259994771,-24.7942996,-65.3920994,,,Nodo 12259994771
1551412290,-24.7942609,-65.3921397,,,Nodo 1551412290
1551412281,-24.7941038,-65.3923738,,,Nodo 1551412281
12259994770,-24.7940566,-65.3924748,,,Nodo 12259994770
1551412279,-24.7939637,-65.3928065,,,Nodo 1551412279
1551412291,-24.7939501,-65.3929062,,,Nodo 1551412291
1551412292,-24.7939471,-65.3930751,,,Nodo 1551412292
1551412305,-24.7939666,-65.3934721,,,Nodo 1551412305
12259994769,-24.793969,-65.3935698,,,Nodo 12259994769
1551412294,-24.7939228,-65.3946254,,,Nodo 1551412294
1551402672,-24.7958197,-65.3952494,,,Nodo 1551402672
6077476406,-24.7958628,-65.3953082,,,Nodo 6077476406
1551402674,-24.7959342,-65.3953792,,,Nodo 1551402674
1551412270,-24.7961602,-65.3955708,,,Nodo 1551412270
1551412266,-24.7960836,-65.3954549,,,Nodo 1551412266
1551412269,-24.796011,-65.3952051,,,Nodo 1551412269
1551412268,-24.796002,-65.3951527,,,Nodo 1551412268
12882417099,-24.7959043,-65.3950911,,,Nodo 12882417099
12882417100,-24.7958538,-65.3951019,,,Nodo 12882417100
12882427001,-24.7958222,-65.3951408,,,Nodo 12882427001
12882427002,-24.7958088,-65.3952011,,,Nodo 12882427002
1551412298,-24.7975508,-65.3972078,,,Nodo 1551412298
1551412301,-24.7975642,-65.3973453,,,Nodo 1551412301
12259994744,-24.7975584,-65.397416,,,Nodo 12259994744
1551412299,-24.7975356,-65.3974961,,,Nodo 1551412299
1551412262,-24.7974534,-65.3976563,,,Nodo 1551412262
1551412263,-24.7973852,-65.3977636,,,Nodo 1551412263
12259994743,-24.7973415,-65.3978196,,,Nodo 12259994743
1551412306,-24.7972949,-65.3978442,,,Nodo 1551412306
1551412264,-24.7972485,-65.397858,,,Nodo 1551412264
12259994745,-24.7971891,-65.3978632,,,Nodo 12259994745
985377321,-24.797067,-65.3978528,,,Nodo 985377321
3704914695,-24.7945559,-65.3947728,,,Nodo 3704914695
1260352040,-24.7971274,-65.3983339,,,Nodo 1260352040
12259994735,-24.7971204,-65.3984578,,,Nodo 12259994735
2424959496,-24.7970638,-65.3992351,,,Nodo 2424959496
12873890199,-24.7969092,-65.4013614,,,Nodo 12873890199
1551413593,-24.7968749,-65.4018528,,,Nodo 1551413593
2068540774,-24.7968015,-65.4030876,,,Nodo 2068540774
1365467463,-24.8033533,-65.4024545,,,Nodo 1365467463
1365467399,-24.8020963,-65.4023279,,,Nodo 1365467399
1365467246,-24.8008124,-65.4022215,,,Nodo 1365467246
4240242142,-24.8000348,-65.4021524,,,Nodo 4240242142
1551414623,-24.799399,-65.4020888,,,Nodo 1551414623
1365467062,-24.7979944,-65.401954,,,Nodo 1365467062
1551413599,-24.7974489,-65.4019071,,,Nodo 1551413599
1551413591,-24.7977284,-65.399237,,,Nodo 1551413591
12887630893,-24.7975686,-65.3997193,,,Nodo 12887630893
1551413594,-24.7975167,-65.3999277,,,Nodo 1551413594
1551413595,-24.7974388,-65.4003386,,,Nodo 1551413595
